id,area,bbox_y,bbox_x,bbox_h,bbox_w,tile_sources,is_boundary
3473,1501,621,3000,109,31,r512_c2816,False
3474,274,929,3248,19,20,r512_c2816,False
3475,3299,827,3029,128,78,r512_c2816,False
3476,58,575,3193,31,20,r512_c2816,False
3477,3007,827,2898,122,79,r512_c2816,False
3478,1671,887,3130,123,41,r512_c2816,False
3479,653,768,3008,57,23,r512_c2816,False
3480,2,592,2819,3,8,r512_c2816,False
3481,452,846,3273,41,19,r512_c2816,False
3482,758,848,3183,60,41,r512_c2816,False
3483,3156,616,2935,155,56,r512_c2816,False
3484,748,976,3305,48,23,r512_c2816,False
3485,1053,601,3084,47,36,r512_c2816,False
3486,149,566,2973,15,15,r512_c2816,False
3487,7801,828,3001,432,154,r1024_c2816|r512_c2816,True
3488,3773,512,3260,304,68,r512_c2816,False
3489,102,829,2902,11,12,r512_c2816,False
3490,294,802,2830,78,29,r512_c2816,False
3491,261,547,3250,42,18,r512_c2816,False
3492,245,600,2903,37,32,r512_c2816,False
3493,1,969,3008,1,1,r512_c2816,False
3494,759,846,3272,88,35,r512_c2816,False
3495,1,919,3305,1,1,r512_c2816,False
3496,670,697,3003,45,19,r512_c2816,False
3497,22,513,2832,35,13,r512_c2816,False
3498,135,719,3080,48,29,r512_c2816,False
3499,378,782,3008,54,38,r512_c2816,False
3500,1366,857,3303,75,25,r512_c2816,False
3501,152,838,3271,20,30,r512_c2816,False
3502,44,625,2888,7,7,r512_c2816,False
3503,56,541,2975,21,8,r512_c2816,False
3504,3228,791,2843,63,85,r512_c2816,False
3505,2134,890,3187,86,39,r512_c2816,False
3506,50,1017,2894,7,55,r512_c2816,False
3507,173,857,3302,39,16,r512_c2816,False
3508,2,690,3254,2,2,r512_c2816,False
3509,2,1022,3069,2,2,r512_c2816,False
3510,1168,781,3177,45,37,r512_c2816,False
3511,56,881,2846,9,9,r512_c2816,False
3512,208,913,3248,16,22,r512_c2816,False
3513,18,536,2969,7,8,r512_c2816,False
3514,4053,951,3068,72,90,r512_c2816,False
3515,19,713,3091,16,19,r512_c2816,False
3516,1406,973,3194,50,48,r512_c2816,False
3517,336,827,3083,36,43,r512_c2816,False
3518,72,514,3295,89,25,r512_c2816,False
3519,94,914,3293,20,15,r512_c2816,False
3520,47,989,3000,34,6,r512_c2816,False
3521,13,1022,2874,1,13,r512_c2816,False
3522,1056,804,3101,49,39,r512_c2816,False
3523,16,854,3104,11,22,r512_c2816,False
3524,112,690,3024,39,10,r512_c2816,False
3525,6300,580,3096,118,101,r512_c2816,False
3526,1916,692,2966,65,46,r512_c2816,False
3527,2832,717,2851,64,60,r512_c2816,False
3528,7073,798,3010,174,86,r512_c2816,False
3529,42,794,3143,10,8,r512_c2816,False
3530,1022,854,3092,57,28,r512_c2816,False
3531,917,840,3292,93,36,r512_c2816,False
3532,856,924,3229,54,23,r512_c2816,False
3533,486,513,2928,24,29,r512_c2816,False
3534,13,949,3229,11,20,r512_c2816,False
3535,82,848,3190,10,16,r512_c2816,False
3536,554,926,3305,49,18,r512_c2816,False
3537,2042,613,2974,86,37,r512_c2816,False
3538,29,601,2907,10,5,r512_c2816,False
3539,108,599,2922,28,17,r512_c2816,False
3540,1240,889,2894,52,36,r512_c2816,False
3541,1244,804,3279,38,49,r512_c2816,False
3542,208,797,2918,42,31,r512_c2816,False
3543,1874,861,3203,48,63,r512_c2816,False
3544,105,762,3011,18,18,r512_c2816,False
3545,142,670,2891,28,20,r512_c2816,False
3546,471,759,2991,35,20,r512_c2816,False
3547,4312,514,2859,114,54,r512_c2816,False
3548,170,911,3270,24,22,r512_c2816,False
3549,15,687,3023,5,6,r512_c2816,False
3550,199,730,3045,26,15,r512_c2816,False
3551,27,514,2917,49,13,r512_c2816,False
3552,2,825,2848,17,12,r512_c2816,False
3553,2877,576,2831,90,76,r512_c2816,False
3554,3659,739,2912,79,91,r512_c2816,False
3555,23,979,3169,10,3,r512_c2816,False
3556,1363,952,3246,69,38,r512_c2816,False
3557,44,945,2967,12,20,r512_c2816,False
3558,66,618,3158,80,17,r512_c2816,False
3559,4,685,3024,4,3,r512_c2816,False
3560,2137,845,2964,95,34,r512_c2816,False
3561,1733,930,2997,59,59,r512_c2816,False
3562,2051,541,2914,59,53,r512_c2816,False
3563,104,835,3298,11,30,r512_c2816,False
3564,280,699,3190,26,26,r512_c2816,False
3565,352,777,3094,20,28,r512_c2816,False
3566,164,780,2891,16,14,r512_c2816,False
3567,58,790,2829,10,8,r512_c2816,False
3568,65,783,2837,10,7,r512_c2816,False
3569,233,752,2828,34,16,r512_c2816,False
3570,201,670,3199,25,11,r512_c2816,False
3571,70,676,3066,14,8,r512_c2816,False
3572,128,518,2999,17,9,r512_c2816,False
3573,79,512,3160,8,13,r512_c2816,False
3574,105,958,3294,13,11,r512_c2816,False
3575,111,863,3159,15,12,r512_c2816,False
3576,122,844,3144,17,13,r512_c2816,False
3577,249,799,3158,29,20,r512_c2816,False
3578,298,758,3120,20,33,r512_c2816,False
3579,152,741,2988,103,35,r512_c2816,False
3580,445,774,2855,22,34,r512_c2816,False
3581,137,795,3083,13,16,r512_c2816,False
3582,78,741,3061,15,7,r512_c2816,False
3583,373,722,2822,28,24,r512_c2816,False
3584,240,738,2911,26,16,r512_c2816,False
3585,226,718,2924,21,14,r512_c2816,False
3586,272,815,3205,29,27,r512_c2816,False
3587,544,686,3126,25,58,r512_c2816,False
3588,371,717,3213,50,21,r512_c2816,False
3589,797,593,1063,49,29,r512_c768,False
3590,112,747,1069,14,11,r512_c768,False
3591,275,512,1217,16,20,r512_c768,False
3592,7036,584,1191,134,180,r512_c1280|r512_c768,True
3593,235,546,1106,19,16,r512_c768,False
3594,319,801,1088,41,25,r512_c768,False
3595,318,512,996,20,21,r512_c768,False
3596,183,662,768,16,14,r512_c768,False
3597,1629,889,1151,53,49,r512_c768,False
3598,585,878,1229,38,23,r512_c768,False
3599,426,659,935,24,23,r512_c768,False
3600,168,647,936,36,23,r512_c768,False
3601,577,769,1231,33,33,r512_c768,False
3602,1337,996,1093,28,77,r512_c768,False
3603,837,942,828,41,30,r512_c768,False
3604,683,840,1004,32,39,r512_c768,False
3605,543,512,950,39,20,r512_c768,False
3606,567,640,1221,22,36,r512_c768,False
3607,1,756,1080,1,1,r512_c768,False
3608,321,724,872,21,27,r512_c768,False
3609,479,512,1036,17,40,r512_c768,False
3610,241,529,1225,19,17,r512_c768,False
3611,877,666,1185,26,55,r512_c768,False
3612,1005,894,924,49,34,r512_c768,False
3613,398,893,927,75,53,r512_c768,False
3614,139,953,851,28,11,r512_c768,False
3615,87,764,1229,22,26,r512_c768,False
3616,1439,792,918,39,50,r512_c768,False
3617,236,1007,876,17,21,r512_c768,False
3618,169,563,1208,15,14,r512_c768,False
3619,379,631,1138,23,20,r512_c768,False
3620,242,518,1060,24,27,r512_c768,False
3621,205,810,964,20,16,r512_c768,False
3622,245,692,1268,29,12,r512_c768,False
3623,94,555,1181,10,12,r512_c768,False
3624,379,831,944,22,25,r512_c768,False
3625,100,540,1134,10,13,r512_c768,False
3626,425,585,929,20,28,r512_c768,False
3627,22,993,1252,30,21,r512_c768,False
3628,104,1007,1120,17,55,r512_c768,False
3629,380,888,818,57,22,r512_c768,False
3630,139,617,978,17,16,r512_c768,False
3631,129,513,1140,13,12,r512_c768,False
3632,78,789,1257,17,14,r512_c768,False
3633,299,592,958,25,21,r512_c768,False
3634,326,919,1115,33,17,r512_c768,False
3635,89,833,900,18,11,r512_c768,False
3636,206,715,1237,15,19,r512_c768,False
3637,125,831,937,26,25,r512_c768,False
3638,112,575,845,14,20,r512_c768,False
3639,1982,863,976,118,89,r512_c768,False
3640,814,720,915,36,46,r512_c768,False
3641,3245,1005,1004,66,87,r1024_c768|r512_c768,True
3642,1027,735,900,47,35,r512_c768,False
3643,2827,539,1080,94,52,r512_c768,False
3644,138,922,850,17,12,r512_c768,False
3645,435,782,896,24,30,r512_c768,False
3646,276,720,778,79,51,r512_c768,False
3647,673,623,814,31,34,r512_c768,False
3648,129,785,865,23,8,r512_c768,False
3649,64,512,985,12,8,r512_c768,False
3650,93,634,862,16,15,r512_c768,False
3651,110,711,897,13,10,r512_c768,False
3652,315,893,938,66,28,r512_c768,False
3653,173,705,986,23,25,r512_c768,False
3654,112,727,868,23,19,r512_c768,False
3655,100,799,1091,48,24,r512_c768,False
3656,93,586,881,11,13,r512_c768,False
3657,826,658,1182,45,59,r512_c768,False
3658,310,587,1060,57,34,r512_c768,False
3659,910,778,963,50,36,r512_c768,False
3660,577,709,871,39,37,r512_c768,False
3661,434,909,835,34,18,r512_c768,False
3662,401,782,1268,38,24,r512_c1280|r512_c768,True
3663,1,649,831,1,1,r512_c768,False
3664,2,737,874,11,3,r512_c768,False
3665,126,588,1026,15,14,r512_c768,False
3666,52,917,862,12,9,r512_c768,False
3667,5,893,926,29,34,r512_c768,False
3668,2755,732,959,62,69,r512_c768,False
3669,150,835,967,19,12,r512_c768,False
3670,45,770,1180,10,6,r512_c768,False
3671,347,582,914,24,44,r512_c768,False
3672,132,892,1170,51,31,r512_c768,False
3673,171,539,986,21,13,r512_c768,False
3674,1001,852,811,171,22,r512_c768,False
3675,1591,583,943,66,77,r512_c768,False
3676,16,572,842,17,24,r512_c768,False
3677,48,539,1133,13,15,r512_c768,False
3678,256,512,1072,16,24,r512_c768,False
3679,7,867,975,8,18,r512_c768,False
3680,219,523,791,21,15,r512_c768,False
3681,2404,829,853,118,76,r512_c768,False
3682,960,734,854,52,31,r512_c768,False
3683,910,745,882,101,46,r512_c768,False
3684,166,961,1200,34,17,r512_c768,False
3685,25,892,1250,12,4,r512_c768,False
3686,101,513,1248,19,8,r512_c768,False
3687,74,766,768,87,52,r512_c768,False
3688,305,512,1172,12,32,r512_c768,False
3689,272,631,1138,37,25,r512_c768,False
3690,138,825,816,42,10,r512_c768,False
3691,4146,988,891,97,114,r1024_c768|r512_c768,True
3692,11538,872,879,137,153,r512_c768,False
3693,2811,777,983,128,133,r512_c768,False
3694,563,525,1030,40,25,r512_c768,False
3695,553,687,994,23,38,r512_c768,False
3696,766,709,1010,32,40,r512_c768,False
3697,384,704,1203,17,28,r512_c768,False
3698,872,741,1212,29,49,r512_c768,False
3699,254,716,1257,25,15,r512_c768,False
3700,520,730,1272,52,23,r512_c1280|r512_c768,True
3701,634,753,824,44,31,r512_c768,False
3702,1108,638,826,41,54,r512_c768,False
3703,1488,701,811,49,58,r512_c768,False
3704,818,663,943,33,45,r512_c768,False
3705,1268,651,878,37,55,r512_c768,False
3706,637,676,812,27,44,r512_c768,False
3707,157,581,795,12,18,r512_c768,False
3708,176,563,782,20,18,r512_c768,False
3709,112,529,1187,12,13,r512_c768,False
3710,148,535,1167,16,13,r512_c768,False
3711,134,588,1168,16,15,r512_c768,False
3712,344,704,1032,22,35,r512_c768,False
3713,23,704,1057,9,16,r512_c768,False
3714,928,834,828,55,36,r512_c768,False
3715,258,812,855,19,19,r512_c768,False
3716,75,620,792,8,12,r512_c768,False
3717,291,838,1161,18,22,r512_c768,False
3718,247,849,1183,18,28,r512_c768,False
3719,552,783,1162,28,45,r512_c768,False
3720,195,769,1163,17,23,r512_c768,False
3721,112,516,1259,14,12,r512_c768,False
3722,105,570,1191,12,15,r512_c768,False
3723,101,553,1224,10,14,r512_c768,False
3724,126,518,1155,21,11,r512_c768,False
3725,111,512,1208,15,8,r512_c768,False
3726,102,591,1151,13,11,r512_c768,False
3727,323,807,1127,18,33,r512_c768,False
3728,120,702,1059,11,14,r512_c768,False
3729,54,534,1150,8,8,r512_c768,False
3730,63,713,1086,23,33,r512_c768,False
3731,255,937,1229,26,13,r512_c768,False
3732,307,606,805,14,35,r512_c768,False
3733,239,566,895,20,19,r512_c768,False
3734,789,654,1001,21,48,r512_c768,False
3735,457,557,1043,31,21,r512_c768,False
3736,55,637,1109,8,10,r512_c768,False
3737,54,627,1118,10,9,r512_c768,False
3738,69,637,1120,12,8,r512_c768,False
3739,31,672,1133,22,15,r512_c768,False
3740,289,702,1169,19,21,r512_c768,False
3741,971,713,1114,59,69,r512_c768,False
3742,197,675,1133,18,14,r512_c768,False
3743,611,850,1230,28,38,r512_c768,False
3744,1449,820,1212,42,68,r512_c768,False
3745,281,779,1097,19,29,r512_c768,False
3746,145,747,1196,21,8,r512_c768,False
3747,581,701,1076,34,42,r512_c768,False
3748,227,553,830,14,26,r512_c768,False
3749,264,544,1247,32,18,r512_c768,False
3750,103,567,1230,12,14,r512_c768,False
3751,309,694,1104,17,23,r512_c768,False
3752,277,696,1140,18,24,r512_c768,False
